time,value,date
09:39:04,99,2022-11-26
09:39:09,105,2022-11-26
09:39:14,107,2022-11-26
09:39:19,109,2022-11-26
09:39:24,111,2022-11-26
09:39:29,108,2022-11-26
09:39:34,103,2022-11-26
09:39:39,98,2022-11-26
09:39:49,96,2022-11-26
09:39:54,97,2022-11-26
09:39:59,100,2022-11-26
09:40:04,105,2022-11-26
09:40:09,107,2022-11-26
09:40:14,104,2022-11-26
09:40:24,103,2022-11-26
09:40:29,101,2022-11-26
09:40:39,100,2022-11-26
09:40:49,98,2022-11-26
09:40:54,95,2022-11-26
09:41:04,90,2022-11-26
09:41:14,93,2022-11-26
09:41:29,94,2022-11-26
09:41:34,95,2022-11-26
09:41:39,96,2022-11-26
09:41:44,96,2022-11-26
09:41:49,95,2022-11-26
09:41:54,95,2022-11-26
09:42:04,94,2022-11-26
09:42:09,93,2022-11-26
09:42:14,92,2022-11-26
09:42:24,94,2022-11-26
09:42:29,95,2022-11-26
09:42:34,98,2022-11-26
09:42:39,99,2022-11-26
09:42:49,100,2022-11-26
09:42:59,99,2022-11-26
09:43:04,97,2022-11-26
09:43:09,95,2022-11-26
09:43:19,96,2022-11-26
09:43:24,97,2022-11-26
09:43:29,98,2022-11-26
09:43:39,100,2022-11-26
09:43:44,99,2022-11-26
09:43:54,100,2022-11-26
09:43:59,101,2022-11-26
09:44:04,102,2022-11-26
09:44:09,103,2022-11-26
09:44:14,105,2022-11-26
09:44:19,106,2022-11-26
09:44:24,107,2022-11-26
09:44:29,103,2022-11-26
09:44:34,99,2022-11-26
09:44:39,94,2022-11-26
09:44:44,96,2022-11-26
09:44:49,96,2022-11-26
09:44:54,94,2022-11-26
09:44:59,91,2022-11-26
09:45:04,90,2022-11-26
09:45:09,88,2022-11-26
09:45:14,87,2022-11-26
09:45:24,88,2022-11-26
09:45:29,89,2022-11-26
09:45:34,88,2022-11-26
09:45:49,88,2022-11-26
09:45:54,89,2022-11-26
09:45:59,90,2022-11-26
09:46:09,89,2022-11-26
09:46:14,88,2022-11-26
09:46:24,89,2022-11-26
09:46:39,88,2022-11-26
09:46:44,85,2022-11-26
09:46:49,84,2022-11-26
09:46:54,81,2022-11-26
09:46:59,79,2022-11-26
09:47:04,78,2022-11-26
09:47:09,80,2022-11-26
09:47:19,77,2022-11-26
09:47:24,74,2022-11-26
09:47:29,73,2022-11-26
09:47:44,73,2022-11-26
09:47:49,73,2022-11-26
09:48:04,74,2022-11-26
09:48:09,73,2022-11-26
09:48:14,74,2022-11-26
09:48:24,75,2022-11-26
09:48:34,78,2022-11-26
09:48:39,80,2022-11-26
09:48:54,79,2022-11-26
09:49:09,80,2022-11-26
09:49:14,79,2022-11-26
09:49:19,77,2022-11-26
09:49:24,76,2022-11-26
09:49:29,75,2022-11-26
09:49:34,75,2022-11-26
09:49:39,76,2022-11-26
09:49:54,78,2022-11-26
09:50:04,79,2022-11-26
09:50:09,80,2022-11-26
09:50:14,81,2022-11-26
09:50:19,82,2022-11-26
09:50:24,84,2022-11-26
09:50:29,102,2022-11-26
09:50:34,103,2022-11-26
09:50:44,102,2022-11-26
09:50:49,103,2022-11-26
09:50:54,103,2022-11-26
09:50:59,101,2022-11-26
09:51:04,100,2022-11-26
09:51:09,101,2022-11-26
09:51:14,100,2022-11-26
09:51:19,103,2022-11-26
09:51:24,112,2022-11-26
09:51:29,130,2022-11-26
09:51:34,137,2022-11-26
09:51:39,138,2022-11-26
09:51:44,135,2022-11-26
09:51:54,132,2022-11-26
09:52:09,134,2022-11-26
09:52:19,135,2022-11-26
09:52:24,136,2022-11-26
09:52:29,137,2022-11-26
09:52:34,138,2022-11-26
09:52:39,140,2022-11-26
09:52:44,144,2022-11-26
09:52:49,148,2022-11-26
09:52:54,150,2022-11-26
09:52:59,151,2022-11-26
09:53:04,152,2022-11-26
09:53:09,154,2022-11-26
09:53:14,154,2022-11-26
09:53:19,158,2022-11-26
09:53:24,159,2022-11-26
09:53:39,158,2022-11-26
09:53:44,157,2022-11-26
09:53:49,156,2022-11-26
09:53:54,155,2022-11-26
09:53:59,156,2022-11-26
09:54:03,158,2022-11-26
09:54:08,157,2022-11-26
09:54:18,156,2022-11-26
09:54:23,152,2022-11-26
09:54:28,150,2022-11-26
09:54:33,151,2022-11-26
09:54:38,153,2022-11-26
09:54:43,155,2022-11-26
09:54:58,156,2022-11-26
09:55:03,155,2022-11-26
09:55:08,149,2022-11-26
09:55:13,142,2022-11-26
09:55:18,139,2022-11-26
09:55:23,135,2022-11-26
09:55:28,134,2022-11-26
09:55:33,133,2022-11-26
09:55:48,134,2022-11-26
09:55:53,135,2022-11-26
09:55:58,140,2022-11-26
09:56:03,141,2022-11-26
09:56:08,141,2022-11-26
09:56:23,140,2022-11-26
09:56:28,139,2022-11-26
09:56:33,137,2022-11-26
09:56:43,136,2022-11-26
09:56:48,135,2022-11-26
09:56:53,138,2022-11-26
09:56:58,136,2022-11-26
09:57:03,129,2022-11-26
09:57:08,127,2022-11-26
09:57:18,128,2022-11-26
09:57:33,128,2022-11-26
09:57:38,130,2022-11-26
09:57:48,129,2022-11-26
09:57:53,130,2022-11-26
09:57:58,127,2022-11-26
09:58:03,119,2022-11-26
09:58:08,117,2022-11-26
09:58:18,117,2022-11-26
09:58:23,117,2022-11-26
09:58:28,118,2022-11-26
09:58:33,119,2022-11-26
09:58:38,121,2022-11-26
09:58:43,118,2022-11-26
09:58:48,117,2022-11-26
09:58:53,121,2022-11-26
09:58:58,120,2022-11-26
09:59:03,122,2022-11-26
09:59:08,123,2022-11-26
09:59:13,127,2022-11-26
09:59:18,130,2022-11-26
09:59:23,129,2022-11-26
09:59:28,129,2022-11-26
09:59:33,129,2022-11-26
09:59:38,129,2022-11-26
09:59:48,127,2022-11-26
09:59:58,125,2022-11-26
10:00:03,126,2022-11-26
10:00:08,127,2022-11-26
10:00:13,127,2022-11-26
10:00:18,128,2022-11-26
10:00:23,130,2022-11-26
10:00:28,131,2022-11-26
10:00:38,130,2022-11-26
10:00:43,128,2022-11-26
10:00:48,125,2022-11-26
10:00:53,124,2022-11-26
10:00:58,122,2022-11-26
10:01:03,121,2022-11-26
10:01:08,119,2022-11-26
10:01:13,117,2022-11-26
10:01:18,115,2022-11-26
10:01:23,115,2022-11-26
10:01:28,116,2022-11-26
10:01:38,118,2022-11-26
10:01:43,123,2022-11-26
10:01:48,124,2022-11-26
10:01:58,123,2022-11-26
10:02:03,122,2022-11-26
10:02:08,123,2022-11-26
10:02:18,122,2022-11-26
10:02:23,120,2022-11-26
10:02:28,119,2022-11-26
10:02:33,121,2022-11-26
10:02:38,123,2022-11-26
10:02:48,120,2022-11-26
10:02:53,120,2022-11-26
10:02:58,125,2022-11-26
10:03:03,124,2022-11-26
10:03:08,123,2022-11-26
10:03:13,126,2022-11-26
10:03:18,130,2022-11-26
10:03:23,132,2022-11-26
10:03:28,133,2022-11-26
10:03:38,133,2022-11-26
10:03:43,134,2022-11-26
10:03:49,134,2022-11-26
10:03:59,135,2022-11-26
10:04:04,134,2022-11-26
10:04:09,132,2022-11-26
10:04:14,133,2022-11-26
10:04:24,129,2022-11-26
10:04:39,129,2022-11-26
10:04:44,128,2022-11-26
10:04:54,127,2022-11-26
10:05:04,129,2022-11-26
10:05:09,130,2022-11-26
10:05:14,133,2022-11-26
10:05:19,135,2022-11-26
10:05:24,136,2022-11-26
10:05:29,132,2022-11-26
10:05:34,126,2022-11-26
10:05:39,124,2022-11-26
10:05:44,123,2022-11-26
10:05:49,122,2022-11-26
10:05:54,121,2022-11-26
10:06:04,118,2022-11-26
10:06:09,114,2022-11-26
10:06:14,112,2022-11-26
10:06:19,108,2022-11-26
10:06:29,105,2022-11-26
10:06:34,101,2022-11-26
10:06:44,105,2022-11-26
10:06:49,102,2022-11-26
10:06:54,101,2022-11-26
10:06:59,100,2022-11-26
10:07:04,104,2022-11-26
10:07:19,104,2022-11-26
10:07:24,100,2022-11-26
10:07:29,99,2022-11-26
10:07:34,94,2022-11-26
10:07:39,89,2022-11-26
10:07:44,88,2022-11-26
10:07:49,87,2022-11-26
10:07:54,89,2022-11-26
10:07:59,96,2022-11-26
10:08:04,103,2022-11-26
10:08:14,100,2022-11-26
10:08:19,99,2022-11-26
10:08:24,98,2022-11-26
10:08:29,96,2022-11-26
10:08:34,95,2022-11-26
10:08:39,94,2022-11-26
10:08:49,96,2022-11-26
10:08:54,97,2022-11-26
10:08:59,99,2022-11-26
10:09:09,103,2022-11-26
10:09:14,105,2022-11-26
10:09:19,102,2022-11-26
10:09:24,101,2022-11-26
10:09:29,101,2022-11-26
10:09:34,99,2022-11-26
10:09:44,98,2022-11-26
10:09:49,100,2022-11-26
10:09:54,102,2022-11-26
10:10:04,101,2022-11-26
10:10:09,100,2022-11-26
10:10:24,102,2022-11-26
10:10:29,101,2022-11-26
10:10:34,99,2022-11-26
10:10:39,98,2022-11-26
10:10:44,97,2022-11-26
10:10:49,96,2022-11-26
10:10:54,95,2022-11-26
10:11:04,94,2022-11-26
10:11:09,95,2022-11-26
10:11:14,94,2022-11-26
10:11:19,95,2022-11-26
10:11:24,96,2022-11-26
10:11:34,97,2022-11-26
10:11:44,95,2022-11-26
10:11:49,93,2022-11-26
10:11:54,92,2022-11-26
10:12:04,93,2022-11-26
10:12:14,94,2022-11-26
10:12:19,95,2022-11-26
10:12:24,96,2022-11-26
10:12:29,96,2022-11-26
10:12:34,93,2022-11-26
10:12:44,96,2022-11-26
10:12:49,96,2022-11-26
10:12:59,97,2022-11-26
10:13:04,98,2022-11-26
10:13:14,106,2022-11-26
10:13:19,107,2022-11-26
10:13:24,108,2022-11-26
10:13:34,106,2022-11-26
10:13:44,109,2022-11-26
10:13:49,111,2022-11-26
10:13:54,110,2022-11-26
10:13:59,109,2022-11-26
10:14:04,107,2022-11-26
10:14:14,105,2022-11-26
10:14:24,108,2022-11-26
10:14:34,109,2022-11-26
10:14:39,107,2022-11-26
10:14:44,105,2022-11-26
10:14:49,105,2022-11-26
10:14:54,105,2022-11-26
10:15:04,106,2022-11-26
10:15:19,106,2022-11-26
10:15:29,105,2022-11-26
10:15:39,103,2022-11-26
10:15:44,103,2022-11-26
10:15:59,104,2022-11-26
10:16:04,103,2022-11-26
10:16:09,101,2022-11-26
10:16:24,102,2022-11-26
10:16:29,103,2022-11-26
10:16:34,102,2022-11-26
10:16:49,100,2022-11-26
10:16:54,99,2022-11-26
10:17:09,100,2022-11-26
10:17:19,99,2022-11-26
10:17:29,98,2022-11-26
10:17:44,98,2022-11-26
10:17:59,98,2022-11-26
10:18:04,97,2022-11-26
10:18:14,96,2022-11-26
10:18:29,97,2022-11-26
10:18:39,98,2022-11-26
10:18:44,99,2022-11-26
10:18:59,99,2022-11-26
10:19:14,99,2022-11-26
10:19:19,100,2022-11-26
10:19:34,100,2022-11-26
10:19:39,99,2022-11-26
10:19:44,98,2022-11-26
10:19:49,97,2022-11-26
10:19:54,98,2022-11-26
10:19:59,99,2022-11-26
10:20:09,100,2022-11-26
10:20:14,101,2022-11-26
10:20:19,100,2022-11-26
10:20:34,101,2022-11-26
10:20:44,99,2022-11-26
10:20:49,100,2022-11-26
10:20:54,102,2022-11-26
10:20:59,105,2022-11-26
10:21:04,108,2022-11-26
10:21:09,110,2022-11-26
10:21:14,111,2022-11-26
10:21:19,109,2022-11-26
10:21:24,114,2022-11-26
10:21:29,118,2022-11-26
10:21:34,117,2022-11-26
10:21:39,116,2022-11-26
10:21:49,114,2022-11-26
10:21:54,112,2022-11-26
10:21:59,110,2022-11-26
10:22:04,104,2022-11-26
10:22:09,102,2022-11-26
10:22:14,106,2022-11-26
10:22:19,107,2022-11-26
10:22:24,109,2022-11-26
10:22:29,112,2022-11-26
10:22:34,111,2022-11-26
10:22:39,115,2022-11-26
10:22:44,122,2022-11-26
10:22:54,118,2022-11-26
10:22:59,114,2022-11-26
10:23:04,113,2022-11-26
10:23:09,115,2022-11-26
10:23:14,111,2022-11-26
10:23:19,107,2022-11-26
10:23:24,106,2022-11-26
10:23:29,104,2022-11-26
10:23:34,102,2022-11-26
10:23:39,103,2022-11-26
10:23:44,104,2022-11-26
10:23:59,105,2022-11-26
10:24:04,107,2022-11-26
10:24:09,109,2022-11-26
10:24:14,111,2022-11-26
10:24:24,110,2022-11-26
13:11:04,70,2022-11-26
13:11:47,92,2022-11-26
13:11:52,84,2022-11-26
13:11:57,72,2022-11-26
13:12:13,72,2022-11-26
13:12:25,77,2022-11-26
13:12:48,74,2022-11-26
13:12:53,73,2022-11-26
13:13:06,74,2022-11-26
14:02:10,70,2022-11-26
14:02:20,80,2022-11-26
14:02:25,86,2022-11-26
14:02:30,83,2022-11-26
14:02:35,78,2022-11-26
14:02:40,75,2022-11-26
14:02:45,73,2022-11-26
14:02:55,72,2022-11-26
14:40:55,70,2022-11-26
14:41:05,87,2022-11-26
14:41:10,81,2022-11-26
14:41:15,78,2022-11-26
14:41:20,76,2022-11-26
14:41:25,75,2022-11-26
14:41:30,72,2022-11-26
14:41:35,71,2022-11-26
14:41:45,70,2022-11-26
14:41:50,69,2022-11-26
15:11:15,70,2022-11-26
15:11:24,69,2022-11-26
15:11:29,66,2022-11-26
16:24:21,70,2022-11-26
17:06:53,70,2022-11-26
17:06:58,70,2022-11-26
17:07:08,72,2022-11-26
17:07:23,72,2022-11-26
18:27:37,70,2022-11-26
18:27:47,94,2022-11-26
18:27:52,101,2022-11-26
18:27:57,98,2022-11-26
18:28:02,91,2022-11-26
18:28:07,81,2022-11-26
18:28:12,79,2022-11-26
18:28:17,80,2022-11-26
18:28:32,80,2022-11-26
18:28:42,80,2022-11-26
18:28:47,83,2022-11-26
18:28:52,89,2022-11-26
18:28:57,94,2022-11-26
18:29:12,94,2022-11-26
18:29:17,93,2022-11-26
18:29:22,92,2022-11-26
18:29:27,91,2022-11-26
18:29:32,92,2022-11-26
18:29:37,93,2022-11-26
18:29:47,95,2022-11-26
18:29:52,96,2022-11-26
18:29:57,95,2022-11-26
18:30:12,98,2022-11-26
18:30:17,101,2022-11-26
18:30:22,99,2022-11-26
18:30:27,98,2022-11-26
18:30:32,97,2022-11-26
18:30:37,95,2022-11-26
18:30:42,97,2022-11-26
18:30:47,99,2022-11-26
18:30:52,97,2022-11-26
18:30:57,98,2022-11-26
18:31:07,103,2022-11-26
18:31:12,108,2022-11-26
18:31:17,110,2022-11-26
18:31:22,111,2022-11-26
18:31:32,107,2022-11-26
18:31:37,107,2022-11-26
18:31:42,108,2022-11-26
18:31:47,110,2022-11-26
18:31:57,109,2022-11-26
18:32:02,108,2022-11-26
18:32:07,106,2022-11-26
18:32:12,104,2022-11-26
18:32:22,105,2022-11-26
18:32:27,106,2022-11-26
18:32:42,106,2022-11-26
18:32:47,104,2022-11-26
18:32:52,101,2022-11-26
18:32:57,100,2022-11-26
18:33:02,102,2022-11-26
18:33:07,104,2022-11-26
18:33:12,106,2022-11-26
18:33:17,105,2022-11-26
18:33:22,102,2022-11-26
18:33:27,98,2022-11-26
18:33:37,99,2022-11-26
18:33:42,98,2022-11-26
18:33:52,97,2022-11-26
18:33:57,96,2022-11-26
18:34:02,94,2022-11-26
18:34:12,96,2022-11-26
18:34:17,97,2022-11-26
18:34:22,100,2022-11-26
18:34:27,101,2022-11-26
18:34:32,100,2022-11-26
18:34:37,101,2022-11-26
18:34:42,103,2022-11-26
18:34:47,101,2022-11-26
18:34:52,98,2022-11-26
18:34:57,99,2022-11-26
18:35:07,97,2022-11-26
18:35:12,93,2022-11-26
18:35:17,94,2022-11-26
18:35:22,95,2022-11-26
18:35:27,94,2022-11-26
18:35:37,95,2022-11-26
18:35:42,96,2022-11-26
18:35:47,95,2022-11-26
18:35:52,94,2022-11-26
18:35:57,95,2022-11-26
18:36:02,94,2022-11-26
18:36:07,94,2022-11-26
18:36:17,93,2022-11-26
18:36:22,93,2022-11-26
18:36:27,95,2022-11-26
18:36:32,94,2022-11-26
18:36:47,95,2022-11-26
18:36:52,96,2022-11-26
18:37:07,94,2022-11-26
18:37:17,93,2022-11-26
18:37:22,92,2022-11-26
18:37:27,91,2022-11-26
18:37:42,91,2022-11-26
18:37:57,92,2022-11-26
18:38:12,92,2022-11-26
18:38:27,92,2022-11-26
18:38:32,91,2022-11-26
18:38:42,92,2022-11-26
18:38:57,91,2022-11-26
18:39:12,91,2022-11-26
18:39:17,92,2022-11-26
18:39:22,93,2022-11-26
18:39:27,92,2022-11-26
18:39:32,93,2022-11-26
18:39:37,92,2022-11-26
18:39:42,91,2022-11-26
18:39:52,91,2022-11-26
18:39:57,90,2022-11-26
18:40:12,90,2022-11-26
18:40:17,92,2022-11-26
18:40:32,92,2022-11-26
18:40:42,93,2022-11-26
18:40:47,94,2022-11-26
18:40:52,92,2022-11-26
18:40:57,91,2022-11-26
18:41:12,90,2022-11-26
18:41:17,84,2022-11-26
18:41:22,83,2022-11-26
18:41:37,84,2022-11-26
18:41:47,86,2022-11-26
18:41:52,87,2022-11-26
18:41:57,88,2022-11-26
18:42:02,89,2022-11-26
18:42:07,90,2022-11-26
18:42:17,93,2022-11-26
18:42:22,94,2022-11-26
18:42:27,95,2022-11-26
18:42:32,96,2022-11-26
18:42:47,97,2022-11-26
18:43:02,97,2022-11-26
18:43:07,98,2022-11-26
18:43:17,100,2022-11-26
18:43:22,102,2022-11-26
18:43:27,106,2022-11-26
18:43:32,108,2022-11-26
18:43:37,111,2022-11-26
18:43:42,117,2022-11-26
18:43:47,120,2022-11-26
18:43:52,119,2022-11-26
18:44:02,121,2022-11-26
18:44:07,119,2022-11-26
18:44:12,118,2022-11-26
18:44:17,116,2022-11-26
18:44:22,113,2022-11-26
18:44:27,112,2022-11-26
18:44:32,111,2022-11-26
18:44:47,111,2022-11-26
18:44:52,110,2022-11-26
18:44:57,107,2022-11-26
18:45:07,109,2022-11-26
18:45:12,108,2022-11-26
18:45:17,107,2022-11-26
18:45:32,114,2022-11-26
18:45:37,116,2022-11-26
18:45:47,115,2022-11-26
18:45:52,114,2022-11-26
18:45:57,113,2022-11-26
18:46:02,112,2022-11-26
18:46:07,111,2022-11-26
18:46:12,106,2022-11-26
18:46:17,100,2022-11-26
18:46:22,98,2022-11-26
18:46:37,103,2022-11-26
18:46:42,105,2022-11-26
18:46:47,106,2022-11-26
18:46:52,107,2022-11-26
18:47:02,109,2022-11-26
18:47:07,107,2022-11-26
18:47:12,106,2022-11-26
18:47:22,108,2022-11-26
18:47:27,107,2022-11-26
18:47:32,105,2022-11-26
18:47:37,110,2022-11-26
18:47:42,111,2022-11-26
18:47:47,113,2022-11-26
18:47:52,112,2022-11-26
18:47:57,109,2022-11-26
18:48:07,108,2022-11-26
18:48:12,109,2022-11-26
18:48:17,110,2022-11-26
18:48:22,105,2022-11-26
18:48:27,99,2022-11-26
18:48:32,96,2022-11-26
18:48:37,97,2022-11-26
18:48:42,97,2022-11-26
18:48:47,98,2022-11-26
18:48:52,101,2022-11-26
18:48:57,102,2022-11-26
18:49:02,99,2022-11-26
18:49:12,100,2022-11-26
18:49:17,102,2022-11-26
18:49:22,106,2022-11-26
18:49:32,108,2022-11-26
18:49:37,110,2022-11-26
18:49:47,108,2022-11-26
18:49:52,108,2022-11-26
18:49:57,107,2022-11-26
18:50:02,106,2022-11-26
18:50:07,103,2022-11-26
18:50:12,101,2022-11-26
18:50:17,101,2022-11-26
18:50:27,102,2022-11-26
18:50:32,104,2022-11-26
18:50:37,107,2022-11-26
18:50:42,104,2022-11-26
18:50:47,103,2022-11-26
18:50:52,101,2022-11-26
18:50:57,100,2022-11-26
18:51:02,99,2022-11-26
18:51:07,98,2022-11-26
18:51:17,101,2022-11-26
18:51:22,101,2022-11-26
18:51:27,99,2022-11-26
18:51:32,96,2022-11-26
18:51:37,94,2022-11-26
18:51:52,94,2022-11-26
18:52:02,97,2022-11-26
18:52:07,99,2022-11-26
18:52:12,98,2022-11-26
18:52:17,96,2022-11-26
18:52:27,95,2022-11-26
18:52:37,94,2022-11-26
18:52:42,95,2022-11-26
18:52:52,93,2022-11-26
18:52:57,93,2022-11-26
18:53:07,94,2022-11-26
18:53:12,95,2022-11-26
18:53:17,96,2022-11-26
18:53:22,95,2022-11-26
18:53:37,95,2022-11-26
18:53:47,96,2022-11-26
18:54:02,95,2022-11-26
18:54:12,97,2022-11-26
18:54:22,95,2022-11-26
18:54:27,93,2022-11-26
18:54:32,92,2022-11-26
18:54:37,94,2022-11-26
18:54:42,96,2022-11-26
18:54:47,96,2022-11-26
18:54:52,95,2022-11-26
18:54:57,93,2022-11-26
18:55:02,92,2022-11-26
18:55:12,93,2022-11-26
18:55:17,95,2022-11-26
18:55:22,93,2022-11-26
18:55:27,92,2022-11-26
18:55:32,93,2022-11-26
18:55:37,95,2022-11-26
18:55:47,96,2022-11-26
18:55:52,97,2022-11-26
18:55:57,98,2022-11-26
18:56:02,97,2022-11-26
18:56:07,96,2022-11-26
18:56:12,95,2022-11-26
18:56:17,94,2022-11-26
18:56:22,94,2022-11-26
18:56:27,89,2022-11-26
18:56:32,88,2022-11-26
18:56:37,89,2022-11-26
18:56:47,90,2022-11-26
18:56:52,91,2022-11-26
18:56:57,93,2022-11-26
18:57:02,92,2022-11-26
18:57:17,93,2022-11-26
18:57:27,95,2022-11-26
18:57:32,96,2022-11-26
18:57:37,95,2022-11-26
18:57:47,96,2022-11-26
18:57:52,95,2022-11-26
18:57:57,92,2022-11-26
18:58:02,91,2022-11-26
18:58:17,92,2022-11-26
18:58:22,91,2022-11-26
18:58:27,90,2022-11-26
18:58:37,90,2022-11-26
18:58:52,90,2022-11-26
18:58:57,91,2022-11-26
18:59:02,92,2022-11-26
18:59:07,91,2022-11-26
18:59:12,90,2022-11-26
18:59:17,91,2022-11-26
18:59:22,91,2022-11-26
18:59:37,91,2022-11-26
18:59:42,90,2022-11-26
18:59:52,91,2022-11-26
18:59:57,93,2022-11-26
19:00:02,92,2022-11-26
19:00:12,91,2022-11-26
19:00:22,90,2022-11-26
19:00:27,89,2022-11-26
19:00:32,89,2022-11-26
19:00:42,90,2022-11-26
19:00:47,89,2022-11-26
19:00:52,88,2022-11-26
19:01:02,89,2022-11-26
19:01:17,88,2022-11-26
19:01:22,87,2022-11-26
19:01:32,88,2022-11-26
19:01:37,89,2022-11-26
19:01:42,90,2022-11-26
19:01:47,89,2022-11-26
19:01:57,89,2022-11-26
19:02:02,89,2022-11-26
19:02:12,89,2022-11-26
19:02:17,88,2022-11-26
19:02:22,87,2022-11-26
19:02:27,87,2022-11-26
19:02:32,86,2022-11-26
19:02:47,86,2022-11-26
19:03:02,85,2022-11-26
19:03:07,86,2022-11-26
19:03:12,87,2022-11-26
19:03:17,88,2022-11-26
19:03:22,86,2022-11-26
19:03:27,84,2022-11-26
19:03:32,84,2022-11-26
19:03:37,85,2022-11-26
19:03:47,86,2022-11-26
19:04:02,89,2022-11-26
19:04:07,92,2022-11-26
19:04:22,90,2022-11-26
19:04:27,89,2022-11-26
19:04:42,90,2022-11-26
19:04:47,91,2022-11-26
19:04:52,95,2022-11-26
19:04:57,93,2022-11-26
19:05:02,92,2022-11-26
19:05:07,90,2022-11-26
19:05:12,88,2022-11-26
19:05:17,86,2022-11-26
19:05:22,88,2022-11-26
19:05:27,89,2022-11-26
19:05:32,88,2022-11-26
19:05:37,87,2022-11-26
19:05:47,89,2022-11-26
19:05:57,90,2022-11-26
19:06:02,89,2022-11-26
19:06:12,91,2022-11-26
19:06:17,92,2022-11-26
19:06:22,92,2022-11-26
19:06:27,93,2022-11-26
19:06:42,88,2022-11-26
19:06:47,85,2022-11-26
19:06:52,83,2022-11-26
19:07:02,82,2022-11-26
19:07:12,84,2022-11-26
19:07:17,85,2022-11-26
19:07:32,88,2022-11-26
19:07:37,89,2022-11-26
19:07:47,90,2022-11-26
19:07:52,89,2022-11-26
19:07:57,86,2022-11-26
19:08:12,86,2022-11-26
19:08:27,86,2022-11-26
19:08:32,85,2022-11-26
19:08:37,84,2022-11-26
19:08:47,87,2022-11-26
19:08:52,89,2022-11-26
19:08:57,90,2022-11-26
19:09:02,91,2022-11-26
19:09:07,93,2022-11-26
19:09:12,92,2022-11-26
19:09:17,94,2022-11-26
19:09:22,99,2022-11-26
19:09:27,92,2022-11-26
19:09:32,90,2022-11-26
19:09:37,91,2022-11-26
19:09:42,92,2022-11-26
19:09:47,90,2022-11-26
19:09:52,90,2022-11-26
19:10:07,91,2022-11-26
19:10:12,94,2022-11-26
19:10:17,96,2022-11-26
19:10:22,97,2022-11-26
19:10:32,96,2022-11-26
19:10:37,94,2022-11-26
19:10:42,92,2022-11-26
19:10:47,90,2022-11-26
19:10:57,89,2022-11-26
19:11:02,88,2022-11-26
19:11:07,87,2022-11-26
19:11:12,88,2022-11-26
19:11:17,89,2022-11-26
19:11:22,90,2022-11-26
19:11:27,89,2022-11-26
19:11:32,90,2022-11-26
19:11:42,89,2022-11-26
19:11:47,84,2022-11-26
19:11:52,84,2022-11-26
19:11:57,83,2022-11-26
19:12:02,84,2022-11-26
19:12:12,85,2022-11-26
19:12:18,84,2022-11-26
19:12:23,85,2022-11-26
19:12:28,86,2022-11-26
19:12:38,87,2022-11-26
19:12:43,88,2022-11-26
19:12:48,89,2022-11-26
19:12:53,90,2022-11-26
19:13:03,92,2022-11-26
19:13:08,91,2022-11-26
19:13:13,90,2022-11-26
19:13:28,88,2022-11-26
19:13:38,87,2022-11-26
19:13:43,86,2022-11-26
19:13:48,84,2022-11-26
19:13:53,83,2022-11-26
19:14:03,84,2022-11-26
19:14:08,86,2022-11-26
19:14:13,87,2022-11-26
19:14:23,86,2022-11-26
19:14:28,85,2022-11-26
19:14:43,88,2022-11-26
19:14:48,91,2022-11-26
19:14:53,91,2022-11-26
19:14:58,92,2022-11-26
19:15:13,93,2022-11-26
19:15:18,91,2022-11-26
19:15:23,90,2022-11-26
19:15:28,90,2022-11-26
19:15:33,89,2022-11-26
19:15:48,90,2022-11-26
19:15:58,91,2022-11-26
19:16:03,92,2022-11-26
19:16:18,92,2022-11-26
19:16:33,92,2022-11-26
19:16:38,90,2022-11-26
19:16:43,88,2022-11-26
19:16:53,89,2022-11-26
19:16:58,90,2022-11-26
19:17:03,91,2022-11-26
19:17:08,92,2022-11-26
19:17:13,93,2022-11-26
19:17:18,92,2022-11-26
19:17:23,93,2022-11-26
19:17:28,92,2022-11-26
19:17:33,93,2022-11-26
19:17:48,93,2022-11-26
19:18:03,93,2022-11-26
19:18:18,94,2022-11-26
19:18:23,95,2022-11-26
19:18:28,92,2022-11-26
19:18:38,93,2022-11-26
19:18:53,94,2022-11-26
19:19:08,95,2022-11-26
19:19:13,96,2022-11-26
19:19:18,97,2022-11-26
19:19:23,98,2022-11-26
19:19:28,97,2022-11-26
19:19:33,95,2022-11-26
19:19:48,94,2022-11-26
19:19:53,95,2022-11-26
19:20:08,97,2022-11-26
19:20:13,96,2022-11-26
19:20:18,95,2022-11-26
19:20:23,94,2022-11-26
19:20:38,94,2022-11-26
19:20:48,95,2022-11-26
19:20:53,96,2022-11-26
19:20:58,99,2022-11-26
19:21:03,98,2022-11-26
19:21:08,96,2022-11-26
19:21:13,96,2022-11-26
19:21:18,94,2022-11-26
19:21:28,92,2022-11-26
19:21:33,88,2022-11-26
19:21:38,87,2022-11-26
19:21:53,87,2022-11-26
19:22:03,88,2022-11-26
19:22:08,87,2022-11-26
19:22:13,88,2022-11-26
19:22:18,90,2022-11-26
19:22:23,89,2022-11-26
19:22:28,89,2022-11-26
19:22:33,88,2022-11-26
19:22:38,87,2022-11-26
19:22:43,88,2022-11-26
19:22:48,87,2022-11-26
19:23:03,87,2022-11-26
19:23:18,88,2022-11-26
19:23:23,89,2022-11-26
19:23:38,88,2022-11-26
19:23:43,89,2022-11-26
19:23:58,88,2022-11-26
